n,p_trust,p_drop,p_test,false_trust,false_drop,wrong_nontest,method,triage_risk,full_risk,seed,c_e,theta_drop,testing_region,lambda
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,bayes,0.034482758620689655,0.03534482758620689,5,0.025,0.025,1.0,
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,risktriage,0.034482758620689655,0.03534482758620689,5,0.025,0.025,1.0,0.37107220397386054
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,rac_interval,0.034482758620689655,0.03534482758620689,5,0.025,,,0.7634964322689143
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,rac_interval_cost,0.034482758620689655,0.03534482758620689,5,0.025,,,0.7634964322689143
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,bayes,0.034482758620689655,0.03620689655172414,5,0.05,0.05,1.0,
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,risktriage,0.034482758620689655,0.03620689655172414,5,0.05,0.05,1.0,0.4952196387693811
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,rac_interval,0.034482758620689655,0.03620689655172414,5,0.05,,,0.7634964322689143
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,rac_interval_cost,0.034482758620689655,0.03620689655172414,5,0.05,,,0.7634964322689143
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,bayes,0.034482758620689655,0.03793103448275863,5,0.1,0.1,1.0,
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,risktriage,0.034482758620689655,0.03793103448275863,5,0.1,0.1,1.0,0.5720942419655153
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,rac_interval,0.034482758620689655,0.03793103448275863,5,0.1,,,0.7634964322689143
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,rac_interval_cost,0.034482758620689655,0.03793103448275863,5,0.1,,,0.7634964322689143
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,bayes,0.034482758620689655,0.041379310344827586,5,0.2,0.2,1.0,
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,risktriage,0.034482758620689655,0.041379310344827586,5,0.2,0.2,1.0,0.8820165406761454
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,rac_interval,0.034482758620689655,0.041379310344827586,5,0.2,,,0.7634964322689143
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,rac_interval_cost,0.034482758620689655,0.041379310344827586,5,0.2,,,0.7634964322689143
29,0.1724137931034483,0.8275862068965517,0.0,0.0,0.08333333333333333,0.06896551724137931,bayes,0.06896551724137931,0.06896551724137931,5,0.4,0.4,1.0,
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,risktriage,0.034482758620689655,0.04827586206896552,5,0.4,0.4,1.0,3.2322443762931536
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,rac_interval,0.034482758620689655,0.04827586206896552,5,0.4,,,0.7634964322689143
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,rac_interval_cost,0.034482758620689655,0.04827586206896552,5,0.4,,,0.7634964322689143
29,0.1724137931034483,0.8275862068965517,0.0,0.0,0.08333333333333333,0.06896551724137931,bayes,0.06896551724137931,0.06896551724137931,5,0.6,0.6,0.0,
29,0.1724137931034483,0.8275862068965517,0.0,0.0,0.08333333333333333,0.06896551724137931,risktriage,0.06896551724137931,0.06896551724137931,5,0.6,0.6,0.0,89.31156396341474
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,rac_interval,0.034482758620689655,0.055172413793103454,5,0.6,,,0.7634964322689143
29,0.1724137931034483,0.8275862068965517,0.0,0.0,0.08333333333333333,0.06896551724137931,rac_interval_cost,0.06896551724137931,0.06896551724137931,5,0.6,,,0.7634964322689143
29,0.1724137931034483,0.8275862068965517,0.0,0.0,0.08333333333333333,0.06896551724137931,bayes,0.06896551724137931,0.06896551724137931,5,0.8,0.8,0.0,
29,0.1724137931034483,0.8275862068965517,0.0,0.0,0.08333333333333333,0.06896551724137931,risktriage,0.06896551724137931,0.06896551724137931,5,0.8,0.8,0.0,89.31156396341474
29,0.1724137931034483,0.7931034482758621,0.034482758620689655,0.0,0.043478260869565216,0.034482758620689655,rac_interval,0.034482758620689655,0.06206896551724138,5,0.8,,,0.7634964322689143
29,0.1724137931034483,0.8275862068965517,0.0,0.0,0.08333333333333333,0.06896551724137931,rac_interval_cost,0.06896551724137931,0.06896551724137931,5,0.8,,,0.7634964322689143
31,0.25806451612903225,0.7096774193548387,0.03225806451612903,0.125,0.18181818181818182,0.16129032258064516,bayes,0.16129032258064516,0.16161290322580643,6,0.01,0.01,1.0,
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,risktriage,0.16129032258064516,0.16129032258064516,6,0.01,0.01,1.0,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval,0.16129032258064516,0.16129032258064516,6,0.01,,,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval_cost,0.16129032258064516,0.16129032258064516,6,0.01,,,0.0
31,0.25806451612903225,0.7096774193548387,0.03225806451612903,0.125,0.18181818181818182,0.16129032258064516,bayes,0.16129032258064516,0.1620967741935484,6,0.025,0.025,1.0,
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,risktriage,0.16129032258064516,0.16129032258064516,6,0.025,0.025,1.0,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval,0.16129032258064516,0.16129032258064516,6,0.025,,,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval_cost,0.16129032258064516,0.16129032258064516,6,0.025,,,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,bayes,0.16129032258064516,0.16129032258064516,6,0.05,0.05,1.0,
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,risktriage,0.16129032258064516,0.16129032258064516,6,0.05,0.05,1.0,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval,0.16129032258064516,0.16129032258064516,6,0.05,,,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval_cost,0.16129032258064516,0.16129032258064516,6,0.05,,,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,bayes,0.16129032258064516,0.16129032258064516,6,0.1,0.1,1.0,
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,risktriage,0.16129032258064516,0.16129032258064516,6,0.1,0.1,1.0,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval,0.16129032258064516,0.16129032258064516,6,0.1,,,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval_cost,0.16129032258064516,0.16129032258064516,6,0.1,,,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,bayes,0.16129032258064516,0.16129032258064516,6,0.2,0.2,1.0,
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,risktriage,0.16129032258064516,0.16129032258064516,6,0.2,0.2,1.0,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval,0.16129032258064516,0.16129032258064516,6,0.2,,,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval_cost,0.16129032258064516,0.16129032258064516,6,0.2,,,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,bayes,0.16129032258064516,0.16129032258064516,6,0.4,0.4,1.0,
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,risktriage,0.16129032258064516,0.16129032258064516,6,0.4,0.4,1.0,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval,0.16129032258064516,0.16129032258064516,6,0.4,,,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval_cost,0.16129032258064516,0.16129032258064516,6,0.4,,,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,bayes,0.16129032258064516,0.16129032258064516,6,0.6,0.6,0.0,
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,risktriage,0.16129032258064516,0.16129032258064516,6,0.6,0.6,0.0,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval,0.16129032258064516,0.16129032258064516,6,0.6,,,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval_cost,0.16129032258064516,0.16129032258064516,6,0.6,,,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,bayes,0.16129032258064516,0.16129032258064516,6,0.8,0.8,0.0,
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,risktriage,0.16129032258064516,0.16129032258064516,6,0.8,0.8,0.0,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval,0.16129032258064516,0.16129032258064516,6,0.8,,,0.0
31,0.25806451612903225,0.7419354838709677,0.0,0.125,0.17391304347826086,0.16129032258064516,rac_interval_cost,0.16129032258064516,0.16129032258064516,6,0.8,,,0.0
32,0.125,0.8125,0.0625,0.25,0.07692307692307693,0.09375,bayes,0.09375,0.094375,7,0.01,0.01,1.0,
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,risktriage,0.125,0.125,7,0.01,0.01,1.0,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval,0.125,0.125,7,0.01,,,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval_cost,0.125,0.125,7,0.01,,,0.0
32,0.125,0.8125,0.0625,0.25,0.07692307692307693,0.09375,bayes,0.09375,0.0953125,7,0.025,0.025,1.0,
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,risktriage,0.125,0.125,7,0.025,0.025,1.0,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval,0.125,0.125,7,0.025,,,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval_cost,0.125,0.125,7,0.025,,,0.0
32,0.125,0.8125,0.0625,0.25,0.07692307692307693,0.09375,bayes,0.09375,0.096875,7,0.05,0.05,1.0,
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,risktriage,0.125,0.125,7,0.05,0.05,1.0,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval,0.125,0.125,7,0.05,,,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval_cost,0.125,0.125,7,0.05,,,0.0
32,0.15625,0.8125,0.03125,0.4,0.07692307692307693,0.125,bayes,0.125,0.128125,7,0.1,0.1,1.0,
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,risktriage,0.125,0.125,7,0.1,0.1,1.0,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval,0.125,0.125,7,0.1,,,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval_cost,0.125,0.125,7,0.1,,,0.0
32,0.15625,0.8125,0.03125,0.4,0.07692307692307693,0.125,bayes,0.125,0.13125,7,0.2,0.2,1.0,
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,risktriage,0.125,0.125,7,0.2,0.2,1.0,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval,0.125,0.125,7,0.2,,,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval_cost,0.125,0.125,7,0.2,,,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,bayes,0.125,0.125,7,0.4,0.4,1.0,
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,risktriage,0.125,0.125,7,0.4,0.4,1.0,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval,0.125,0.125,7,0.4,,,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval_cost,0.125,0.125,7,0.4,,,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,bayes,0.125,0.125,7,0.6,0.6,0.0,
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,risktriage,0.125,0.125,7,0.6,0.6,0.0,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval,0.125,0.125,7,0.6,,,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval_cost,0.125,0.125,7,0.6,,,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,bayes,0.125,0.125,7,0.8,0.8,0.0,
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,risktriage,0.125,0.125,7,0.8,0.8,0.0,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval,0.125,0.125,7,0.8,,,0.0
32,0.1875,0.8125,0.0,0.3333333333333333,0.07692307692307693,0.125,rac_interval_cost,0.125,0.125,7,0.8,,,0.0
30,0.2,0.7333333333333333,0.06666666666666667,0.16666666666666666,0.09090909090909091,0.1,bayes,0.1,0.10066666666666667,8,0.01,0.01,1.0,
30,0.2,0.6666666666666666,0.13333333333333333,0.16666666666666666,0.05,0.06666666666666667,risktriage,0.06666666666666667,0.068,8,0.01,0.01,1.0,1.6626368652264674
30,0.2,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,rac_interval,0.03333333333333333,0.035,8,0.01,,,3.9784577251063045
30,0.2,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,rac_interval_cost,0.03333333333333333,0.035,8,0.01,,,3.9784577251063045
30,0.2,0.7666666666666667,0.03333333333333333,0.16666666666666666,0.08695652173913043,0.1,bayes,0.1,0.10083333333333333,8,0.025,0.025,1.0,
30,0.2,0.6666666666666666,0.13333333333333333,0.16666666666666666,0.05,0.06666666666666667,risktriage,0.06666666666666667,0.06999999999999999,8,0.025,0.025,1.0,1.9228716484693191
30,0.2,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,rac_interval,0.03333333333333333,0.03749999999999999,8,0.025,,,3.9784577251063045
30,0.2,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,rac_interval_cost,0.03333333333333333,0.03749999999999999,8,0.025,,,3.9784577251063045
30,0.2,0.7666666666666667,0.03333333333333333,0.16666666666666666,0.08695652173913043,0.1,bayes,0.1,0.10166666666666666,8,0.05,0.05,1.0,
30,0.2,0.6666666666666666,0.13333333333333333,0.16666666666666666,0.05,0.06666666666666667,risktriage,0.06666666666666667,0.07333333333333333,8,0.05,0.05,1.0,2.2238382017251173
30,0.2,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,rac_interval,0.03333333333333333,0.04166666666666667,8,0.05,,,3.9784577251063045
30,0.2,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,rac_interval_cost,0.03333333333333333,0.04166666666666667,8,0.05,,,3.9784577251063045
30,0.2,0.7666666666666667,0.03333333333333333,0.16666666666666666,0.08695652173913043,0.1,bayes,0.1,0.10333333333333333,8,0.1,0.1,1.0,
30,0.2,0.6666666666666666,0.13333333333333333,0.16666666666666666,0.05,0.06666666666666667,risktriage,0.06666666666666667,0.08000000000000002,8,0.1,0.1,1.0,2.9744657121977074
30,0.2,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,rac_interval,0.03333333333333333,0.05000000000000001,8,0.1,,,3.9784577251063045
30,0.2,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,rac_interval_cost,0.03333333333333333,0.05000000000000001,8,0.1,,,3.9784577251063045
30,0.2,0.7666666666666667,0.03333333333333333,0.16666666666666666,0.08695652173913043,0.1,bayes,0.1,0.10666666666666667,8,0.2,0.2,1.0,
30,0.2,0.6666666666666666,0.13333333333333333,0.16666666666666666,0.05,0.06666666666666667,risktriage,0.06666666666666667,0.09333333333333332,8,0.2,0.2,1.0,4.601163203005632
30,0.2,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,rac_interval,0.03333333333333333,0.06666666666666667,8,0.2,,,3.9784577251063045
30,0.2,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,rac_interval_cost,0.03333333333333333,0.06666666666666667,8,0.2,,,3.9784577251063045
30,0.2,0.7666666666666667,0.03333333333333333,0.16666666666666666,0.08695652173913043,0.1,bayes,0.1,0.11333333333333333,8,0.4,0.4,1.0,
30,0.2,0.6666666666666666,0.13333333333333333,0.16666666666666666,0.05,0.06666666666666667,risktriage,0.06666666666666667,0.12000000000000001,8,0.4,0.4,1.0,14.726202237173789
30,0.2,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,rac_interval,0.03333333333333333,0.1,8,0.4,,,3.9784577251063045
30,0.2,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,rac_interval_cost,0.03333333333333333,0.1,8,0.4,,,3.9784577251063045
30,0.23333333333333334,0.7666666666666667,0.0,0.2857142857142857,0.08695652173913043,0.13333333333333333,bayes,0.13333333333333333,0.13333333333333333,8,0.6,0.6,0.0,
30,0.23333333333333334,0.7666666666666667,0.0,0.2857142857142857,0.08695652173913043,0.13333333333333333,risktriage,0.13333333333333333,0.13333333333333333,8,0.6,0.6,0.0,97.51655141184034
30,0.2,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,rac_interval,0.03333333333333333,0.13333333333333333,8,0.6,,,3.9784577251063045
30,0.23333333333333334,0.7666666666666667,0.0,0.2857142857142857,0.08695652173913043,0.13333333333333333,rac_interval_cost,0.13333333333333333,0.13333333333333333,8,0.6,,,3.9784577251063045
30,0.23333333333333334,0.7666666666666667,0.0,0.2857142857142857,0.08695652173913043,0.13333333333333333,bayes,0.13333333333333333,0.13333333333333333,8,0.8,0.8,0.0,
30,0.23333333333333334,0.7666666666666667,0.0,0.2857142857142857,0.08695652173913043,0.13333333333333333,risktriage,0.13333333333333333,0.13333333333333333,8,0.8,0.8,0.0,97.51655141184034
30,0.2,0.6333333333333333,0.16666666666666666,0.16666666666666666,0.0,0.03333333333333333,rac_interval,0.03333333333333333,0.16666666666666666,8,0.8,,,3.9784577251063045
30,0.23333333333333334,0.7666666666666667,0.0,0.2857142857142857,0.08695652173913043,0.13333333333333333,rac_interval_cost,0.13333333333333333,0.13333333333333333,8,0.8,,,3.9784577251063045
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,bayes,0.22580645161290322,0.22580645161290322,9,0.01,0.01,1.0,
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,risktriage,0.22580645161290322,0.22580645161290322,9,0.01,0.01,1.0,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval,0.22580645161290322,0.22580645161290322,9,0.01,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval_cost,0.22580645161290322,0.22580645161290322,9,0.01,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,bayes,0.22580645161290322,0.22580645161290322,9,0.025,0.025,1.0,
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,risktriage,0.22580645161290322,0.22580645161290322,9,0.025,0.025,1.0,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval,0.22580645161290322,0.22580645161290322,9,0.025,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval_cost,0.22580645161290322,0.22580645161290322,9,0.025,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,bayes,0.22580645161290322,0.22580645161290322,9,0.05,0.05,1.0,
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,risktriage,0.22580645161290322,0.22580645161290322,9,0.05,0.05,1.0,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval,0.22580645161290322,0.22580645161290322,9,0.05,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval_cost,0.22580645161290322,0.22580645161290322,9,0.05,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,bayes,0.22580645161290322,0.22580645161290322,9,0.1,0.1,1.0,
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,risktriage,0.22580645161290322,0.22580645161290322,9,0.1,0.1,1.0,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval,0.22580645161290322,0.22580645161290322,9,0.1,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval_cost,0.22580645161290322,0.22580645161290322,9,0.1,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,bayes,0.22580645161290322,0.22580645161290322,9,0.2,0.2,1.0,
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,risktriage,0.22580645161290322,0.22580645161290322,9,0.2,0.2,1.0,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval,0.22580645161290322,0.22580645161290322,9,0.2,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval_cost,0.22580645161290322,0.22580645161290322,9,0.2,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,bayes,0.22580645161290322,0.22580645161290322,9,0.4,0.4,1.0,
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,risktriage,0.22580645161290322,0.22580645161290322,9,0.4,0.4,1.0,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval,0.22580645161290322,0.22580645161290322,9,0.4,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval_cost,0.22580645161290322,0.22580645161290322,9,0.4,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,bayes,0.22580645161290322,0.22580645161290322,9,0.6,0.6,0.0,
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,risktriage,0.22580645161290322,0.22580645161290322,9,0.6,0.6,0.0,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval,0.22580645161290322,0.22580645161290322,9,0.6,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval_cost,0.22580645161290322,0.22580645161290322,9,0.6,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,bayes,0.22580645161290322,0.22580645161290322,9,0.8,0.8,0.0,
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,risktriage,0.22580645161290322,0.22580645161290322,9,0.8,0.8,0.0,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval,0.22580645161290322,0.22580645161290322,9,0.8,,,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.2,0.23809523809523808,0.22580645161290322,rac_interval_cost,0.22580645161290322,0.22580645161290322,9,0.8,,,0.0
30,0.0,0.9666666666666667,0.03333333333333333,,0.034482758620689655,0.03333333333333333,bayes,0.03333333333333333,0.033666666666666664,10,0.01,0.01,1.0,
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,risktriage,0.06666666666666667,0.06666666666666667,10,0.01,0.01,1.0,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval,0.06666666666666667,0.06666666666666667,10,0.01,,,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval_cost,0.06666666666666667,0.06666666666666667,10,0.01,,,0.0
30,0.0,0.9666666666666667,0.03333333333333333,,0.034482758620689655,0.03333333333333333,bayes,0.03333333333333333,0.034166666666666665,10,0.025,0.025,1.0,
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,risktriage,0.06666666666666667,0.06666666666666667,10,0.025,0.025,1.0,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval,0.06666666666666667,0.06666666666666667,10,0.025,,,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval_cost,0.06666666666666667,0.06666666666666667,10,0.025,,,0.0
30,0.0,0.9666666666666667,0.03333333333333333,,0.034482758620689655,0.03333333333333333,bayes,0.03333333333333333,0.035,10,0.05,0.05,1.0,
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,risktriage,0.06666666666666667,0.06666666666666667,10,0.05,0.05,1.0,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval,0.06666666666666667,0.06666666666666667,10,0.05,,,0.0
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,rac_interval_cost,0.06666666666666667,0.06666666666666667,10,0.05,,,0.0
30,0.0,0.9666666666666667,0.03333333333333333,,0.034482758620689655,0.03333333333333333,bayes,0.03333333333333333,0.03666666666666667,10,0.1,0.1,1.0,
30,0.0,1.0,0.0,,0.06666666666666667,0.06666666666666667,risktriage,0.06666666666666667,0.06666666666666667,10,0.1,0.1,1.0,0.0
