seed,method,B,recall,best,regret
5,sabatier,20,0.3333333333333333,-1.146596744307065,0.03428313833117658
5,sabatier,25,0.3333333333333333,-1.146596744307065,0.03428313833117658
5,ml_rank,5,0.6666666666666666,-1.1123136059758885,0.0
5,ml_rank,10,1.0,-1.1123136059758885,0.0
5,ml_rank,15,1.0,-1.1123136059758885,0.0
5,ml_rank,20,1.0,-1.1123136059758885,0.0
5,ml_rank,25,1.0,-1.1123136059758885,0.0
5,variance,5,0.0,-1.1533760265967032,0.04106242062081478
5,variance,10,0.0,-1.1533760265967032,0.04106242062081478
5,variance,15,0.6666666666666666,-1.1123136059758885,0.0
5,variance,20,0.6666666666666666,-1.1123136059758885,0.0
5,variance,25,0.6666666666666666,-1.1123136059758885,0.0
5,ucb,5,0.6666666666666666,-1.1123136059758885,0.0
5,ucb,10,1.0,-1.1123136059758885,0.0
5,ucb,15,1.0,-1.1123136059758885,0.0
5,ucb,20,1.0,-1.1123136059758885,0.0
5,ucb,25,1.0,-1.1123136059758885,0.0
5,ei,5,0.6666666666666666,-1.1123136059758885,0.0
5,ei,10,0.6666666666666666,-1.1123136059758885,0.0
5,ei,15,1.0,-1.1123136059758885,0.0
5,ei,20,1.0,-1.1123136059758885,0.0
5,ei,25,1.0,-1.1123136059758885,0.0
5,voi,5,0.3333333333333333,-1.1495656394996336,0.037252033523745176
5,voi,10,0.6666666666666666,-1.1123136059758885,0.0
5,voi,15,0.6666666666666666,-1.1123136059758885,0.0
5,voi,20,0.6666666666666666,-1.1123136059758885,0.0
5,voi,25,0.6666666666666666,-1.1123136059758885,0.0
5,conformal_width,5,0.0,-1.1533760265967032,0.04106242062081478
5,conformal_width,10,0.0,-1.1533760265967032,0.04106242062081478
5,conformal_width,15,0.6666666666666666,-1.1123136059758885,0.0
5,conformal_width,20,0.6666666666666666,-1.1123136059758885,0.0
5,conformal_width,25,0.6666666666666666,-1.1123136059758885,0.0
5,risktriage,5,0.6666666666666666,-1.1123136059758885,0.0
5,risktriage,10,1.0,-1.1123136059758885,0.0
5,risktriage,15,1.0,-1.1123136059758885,0.0
5,risktriage,20,1.0,-1.1123136059758885,0.0
5,risktriage,25,1.0,-1.1123136059758885,0.0
6,random,5,0.0,-1.4325209605506033,0.37529425171904496
6,random,10,0.25,-1.0764007413980643,0.01917403256650596
6,random,15,0.5,-1.0764007413980643,0.01917403256650596
6,random,20,0.5,-1.0764007413980643,0.01917403256650596
6,random,25,0.75,-1.071573969976681,0.014347261145122747
6,random,30,1.0,-1.0572267088315583,0.0
6,sabatier,5,0.0,-1.2344853014986072,0.1772585926670489
6,sabatier,10,0.0,-1.2344853014986072,0.1772585926670489
6,sabatier,15,0.0,-1.2344853014986072,0.1772585926670489
6,sabatier,20,0.0,-1.148862242809988,0.0916355339784296
6,sabatier,25,0.0,-1.146596744307065,0.0893700354755067
6,sabatier,30,0.75,-1.0572267088315583,0.0
6,ml_rank,5,0.75,-1.0572267088315583,0.0
6,ml_rank,10,1.0,-1.0572267088315583,0.0
6,ml_rank,15,1.0,-1.0572267088315583,0.0
6,ml_rank,20,1.0,-1.0572267088315583,0.0
6,ml_rank,25,1.0,-1.0572267088315583,0.0
6,ml_rank,30,1.0,-1.0572267088315583,0.0
6,variance,5,0.0,-1.1533760265967032,0.0961493177651449
6,variance,10,0.0,-1.1533760265967032,0.0961493177651449
6,variance,15,0.0,-1.1533760265967032,0.0961493177651449
6,variance,20,0.5,-1.0572267088315583,0.0
6,variance,25,0.75,-1.0572267088315583,0.0
6,variance,30,1.0,-1.0572267088315583,0.0
6,ucb,5,0.75,-1.0572267088315583,0.0
6,ucb,10,1.0,-1.0572267088315583,0.0
6,ucb,15,1.0,-1.0572267088315583,0.0
6,ucb,20,1.0,-1.0572267088315583,0.0
6,ucb,25,1.0,-1.0572267088315583,0.0
6,ucb,30,1.0,-1.0572267088315583,0.0
6,ei,5,0.75,-1.0572267088315583,0.0
6,ei,10,1.0,-1.0572267088315583,0.0
6,ei,15,1.0,-1.0572267088315583,0.0
6,ei,20,1.0,-1.0572267088315583,0.0
6,ei,25,1.0,-1.0572267088315583,0.0
6,ei,30,1.0,-1.0572267088315583,0.0
6,voi,5,0.0,-1.1533760265967032,0.0961493177651449
6,voi,10,1.0,-1.0572267088315583,0.0
6,voi,15,1.0,-1.0572267088315583,0.0
6,voi,20,1.0,-1.0572267088315583,0.0
6,voi,25,1.0,-1.0572267088315583,0.0
6,voi,30,1.0,-1.0572267088315583,0.0
6,conformal_width,5,0.0,-1.1533760265967032,0.0961493177651449
6,conformal_width,10,0.0,-1.1533760265967032,0.0961493177651449
6,conformal_width,15,0.0,-1.1533760265967032,0.0961493177651449
6,conformal_width,20,0.5,-1.0572267088315583,0.0
6,conformal_width,25,0.75,-1.0572267088315583,0.0
6,conformal_width,30,1.0,-1.0572267088315583,0.0
6,risktriage,5,0.75,-1.0572267088315583,0.0
6,risktriage,10,1.0,-1.0572267088315583,0.0
6,risktriage,15,1.0,-1.0572267088315583,0.0
6,risktriage,20,1.0,-1.0572267088315583,0.0
6,risktriage,25,1.0,-1.0572267088315583,0.0
6,risktriage,30,1.0,-1.0572267088315583,0.0
7,random,5,0.25,-1.1914165941889756,0.04481984988191057
7,random,10,0.75,-1.146596744307065,0.0
7,random,15,0.75,-1.146596744307065,0.0
7,random,20,0.75,-1.146596744307065,0.0
7,random,25,0.75,-1.146596744307065,0.0
7,random,30,1.0,-1.146596744307065,0.0
7,sabatier,5,0.0,-1.2957815826418324,0.14918483833476737
7,sabatier,10,0.25,-1.2155138969743366,0.06891715266727161
7,sabatier,15,0.25,-1.2155138969743366,0.06891715266727161
7,sabatier,20,0.5,-1.1914165941889756,0.04481984988191057
7,sabatier,25,0.75,-1.146596744307065,0.0
7,sabatier,30,1.0,-1.146596744307065,0.0
7,ml_rank,5,0.25,-1.158988298545847,0.012391554238782021
7,ml_rank,10,1.0,-1.146596744307065,0.0
7,ml_rank,15,1.0,-1.146596744307065,0.0
7,ml_rank,20,1.0,-1.146596744307065,0.0
7,ml_rank,25,1.0,-1.146596744307065,0.0
7,ml_rank,30,1.0,-1.146596744307065,0.0
7,variance,5,0.5,-1.146596744307065,0.0
7,variance,10,0.5,-1.146596744307065,0.0
7,variance,15,0.75,-1.146596744307065,0.0
7,variance,20,1.0,-1.146596744307065,0.0
7,variance,25,1.0,-1.146596744307065,0.0
7,variance,30,1.0,-1.146596744307065,0.0
7,ucb,5,0.25,-1.158988298545847,0.012391554238782021
7,ucb,10,1.0,-1.146596744307065,0.0
7,ucb,15,1.0,-1.146596744307065,0.0
7,ucb,20,1.0,-1.146596744307065,0.0
7,ucb,25,1.0,-1.146596744307065,0.0
7,ucb,30,1.0,-1.146596744307065,0.0
7,ei,5,0.25,-1.158988298545847,0.012391554238782021
7,ei,10,1.0,-1.146596744307065,0.0
7,ei,15,1.0,-1.146596744307065,0.0
7,ei,20,1.0,-1.146596744307065,0.0
7,ei,25,1.0,-1.146596744307065,0.0
7,ei,30,1.0,-1.146596744307065,0.0
7,voi,5,0.5,-1.146596744307065,0.0
7,voi,10,0.75,-1.146596744307065,0.0
7,voi,15,0.75,-1.146596744307065,0.0
7,voi,20,1.0,-1.146596744307065,0.0
7,voi,25,1.0,-1.146596744307065,0.0
7,voi,30,1.0,-1.146596744307065,0.0
7,conformal_width,5,0.5,-1.146596744307065,0.0
7,conformal_width,10,0.5,-1.146596744307065,0.0
7,conformal_width,15,0.75,-1.146596744307065,0.0
7,conformal_width,20,1.0,-1.146596744307065,0.0
7,conformal_width,25,1.0,-1.146596744307065,0.0
7,conformal_width,30,1.0,-1.146596744307065,0.0
7,risktriage,5,0.25,-1.158988298545847,0.012391554238782021
7,risktriage,10,1.0,-1.146596744307065,0.0
7,risktriage,15,1.0,-1.146596744307065,0.0
7,risktriage,20,1.0,-1.146596744307065,0.0
7,risktriage,25,1.0,-1.146596744307065,0.0
7,risktriage,30,1.0,-1.146596744307065,0.0
8,random,5,0.0,-1.1833345790756185,0.12610787024406012
8,random,10,0.0,-1.1833345790756185,0.12610787024406012
8,random,15,0.3333333333333333,-1.148862242809988,0.0916355339784296
8,random,20,0.6666666666666666,-1.0572267088315583,0.0
8,random,25,0.6666666666666666,-1.0572267088315583,0.0
8,random,30,1.0,-1.0572267088315583,0.0
8,sabatier,5,0.0,-1.276992568781071,0.2197658599495127
