n,p_trust,p_drop,p_test,false_trust,false_drop,wrong_nontest,method,triage_risk,full_risk,seed,param,coverage
30,0.06666666666666667,0.23333333333333334,0.7,0.0,0.0,0.0,uncertainty,0.0,0.14000000000000004,0,0.7000000000000001,
30,0.06666666666666667,0.13333333333333333,0.8,0.0,0.0,0.0,uncertainty,0.0,0.16000000000000003,0,0.8,
30,0.03333333333333333,0.06666666666666667,0.9,0.0,0.0,0.0,uncertainty,0.0,0.18000000000000005,0,0.9,
30,0.03333333333333333,0.13333333333333333,0.8333333333333334,0.0,0.0,0.0,split_cp,0.0,0.16666666666666669,0,0.05,0.9666666666666667
30,0.03333333333333333,0.13333333333333333,0.8333333333333334,0.0,0.0,0.0,split_cp,0.0,0.16666666666666669,0,0.1,0.9666666666666667
30,0.1,0.23333333333333334,0.6666666666666666,0.0,0.14285714285714285,0.03333333333333333,split_cp,0.03333333333333333,0.16666666666666669,0,0.2,0.7333333333333333
30,0.2,0.36666666666666664,0.43333333333333335,0.0,0.18181818181818182,0.06666666666666667,split_cp,0.06666666666666667,0.15333333333333335,0,0.3,0.36666666666666664
30,0.13333333333333333,0.3,0.5666666666666667,0.0,0.1111111111111111,0.03333333333333333,crc,0.03333333333333333,0.14666666666666667,0,0.05,0.6666666666666666
30,0.13333333333333333,0.3,0.5666666666666667,0.0,0.1111111111111111,0.03333333333333333,rac,0.03333333333333333,0.14666666666666667,0,0.05,0.6666666666666666
30,0.3333333333333333,0.43333333333333335,0.23333333333333334,0.2,0.15384615384615385,0.13333333333333333,crc,0.13333333333333333,0.18,0,0.1,0.23333333333333334
30,0.3333333333333333,0.43333333333333335,0.23333333333333334,0.2,0.15384615384615385,0.13333333333333333,rac,0.13333333333333333,0.18,0,0.1,0.23333333333333334
30,0.43333333333333335,0.5,0.06666666666666667,0.23076923076923078,0.2,0.2,crc,0.2,0.21333333333333335,0,0.15,0.16666666666666666
30,0.43333333333333335,0.5,0.06666666666666667,0.23076923076923078,0.2,0.2,rac,0.2,0.21333333333333335,0,0.15,0.16666666666666666
30,0.43333333333333335,0.5,0.06666666666666667,0.23076923076923078,0.2,0.2,crc,0.2,0.21333333333333335,0,0.2,0.16666666666666666
30,0.43333333333333335,0.5,0.06666666666666667,0.23076923076923078,0.2,0.2,rac,0.2,0.21333333333333335,0,0.2,0.16666666666666666
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.3,0.0
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.3,0.0
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.4,0.0
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.4,0.0
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,prob_threshold,0.09375,0.09375,1,0.05,
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,prob_threshold,0.09375,0.09375,1,0.1,
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,prob_threshold,0.09375,0.09375,1,0.15000000000000002,
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,prob_threshold,0.09375,0.09375,1,0.2,
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,prob_threshold,0.09375,0.09375,1,0.25,
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,prob_threshold,0.09375,0.09375,1,0.3,
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,prob_threshold,0.09375,0.09375,1,0.35000000000000003,
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,prob_threshold,0.09375,0.09375,1,0.4,
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,prob_threshold,0.09375,0.09375,1,0.45,
32,0.28125,0.625,0.09375,0.2222222222222222,0.0,0.0625,uncertainty,0.0625,0.08125,1,0.1,
32,0.25,0.5625,0.1875,0.25,0.0,0.0625,uncertainty,0.0625,0.1,1,0.2,
32,0.21875,0.5,0.28125,0.2857142857142857,0.0,0.0625,uncertainty,0.0625,0.11875,1,0.30000000000000004,
32,0.15625,0.46875,0.375,0.2,0.0,0.03125,uncertainty,0.03125,0.10625000000000001,1,0.4,
32,0.125,0.375,0.5,0.25,0.0,0.03125,uncertainty,0.03125,0.13125,1,0.5,
32,0.125,0.28125,0.59375,0.25,0.0,0.03125,uncertainty,0.03125,0.15,1,0.6,
32,0.125,0.1875,0.6875,0.25,0.0,0.03125,uncertainty,0.03125,0.16875,1,0.7000000000000001,
32,0.0625,0.15625,0.78125,0.0,0.0,0.0,uncertainty,0.0,0.15625000000000003,1,0.8,
32,0.03125,0.09375,0.875,0.0,0.0,0.0,uncertainty,0.0,0.17500000000000002,1,0.9,
32,0.03125,0.21875,0.75,0.0,0.0,0.0,split_cp,0.0,0.15000000000000002,1,0.05,0.96875
32,0.0625,0.25,0.6875,0.0,0.0,0.0,split_cp,0.0,0.1375,1,0.1,0.9375
32,0.09375,0.5625,0.34375,0.0,0.0,0.0,split_cp,0.0,0.06875,1,0.2,0.6875
32,0.09375,0.59375,0.3125,0.0,0.05263157894736842,0.03125,split_cp,0.03125,0.09375,1,0.3,0.6875
32,0.09375,0.59375,0.3125,0.0,0.05263157894736842,0.03125,crc,0.03125,0.09375,1,0.05,0.6875
32,0.09375,0.59375,0.3125,0.0,0.05263157894736842,0.03125,rac,0.03125,0.09375,1,0.05,0.6875
32,0.1875,0.6875,0.125,0.16666666666666666,0.045454545454545456,0.0625,crc,0.0625,0.08750000000000001,1,0.1,0.34375
32,0.1875,0.6875,0.125,0.16666666666666666,0.045454545454545456,0.0625,rac,0.0625,0.08750000000000001,1,0.1,0.34375
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,crc,0.09375,0.09375,1,0.15,0.03125
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,rac,0.09375,0.09375,1,0.15,0.03125
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,crc,0.09375,0.09375,1,0.2,0.0
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,rac,0.09375,0.09375,1,0.2,0.0
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,crc,0.09375,0.09375,1,0.3,0.0
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,rac,0.09375,0.09375,1,0.3,0.0
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,crc,0.09375,0.09375,1,0.4,0.0
32,0.28125,0.71875,0.0,0.2222222222222222,0.043478260869565216,0.09375,rac,0.09375,0.09375,1,0.4,0.0
31,0.3225806451612903,0.6774193548387096,0.0,0.1,0.09523809523809523,0.0967741935483871,prob_threshold,0.0967741935483871,0.0967741935483871,2,0.05,
31,0.3225806451612903,0.6774193548387096,0.0,0.1,0.09523809523809523,0.0967741935483871,prob_threshold,0.0967741935483871,0.0967741935483871,2,0.1,
31,0.3225806451612903,0.6774193548387096,0.0,0.1,0.09523809523809523,0.0967741935483871,prob_threshold,0.0967741935483871,0.0967741935483871,2,0.15000000000000002,
31,0.3225806451612903,0.6774193548387096,0.0,0.1,0.09523809523809523,0.0967741935483871,prob_threshold,0.0967741935483871,0.0967741935483871,2,0.2,
31,0.3225806451612903,0.6774193548387096,0.0,0.1,0.09523809523809523,0.0967741935483871,prob_threshold,0.0967741935483871,0.0967741935483871,2,0.25,
31,0.3225806451612903,0.6774193548387096,0.0,0.1,0.09523809523809523,0.0967741935483871,prob_threshold,0.0967741935483871,0.0967741935483871,2,0.3,
31,0.3225806451612903,0.6774193548387096,0.0,0.1,0.09523809523809523,0.0967741935483871,prob_threshold,0.0967741935483871,0.0967741935483871,2,0.35000000000000003,
31,0.3225806451612903,0.6774193548387096,0.0,0.1,0.09523809523809523,0.0967741935483871,prob_threshold,0.0967741935483871,0.0967741935483871,2,0.4,
31,0.3225806451612903,0.6774193548387096,0.0,0.1,0.09523809523809523,0.0967741935483871,prob_threshold,0.0967741935483871,0.0967741935483871,2,0.45,
31,0.3225806451612903,0.5806451612903226,0.0967741935483871,0.1,0.05555555555555555,0.06451612903225806,uncertainty,0.06451612903225806,0.08387096774193549,2,0.1,
31,0.3225806451612903,0.4838709677419355,0.1935483870967742,0.1,0.06666666666666667,0.06451612903225806,uncertainty,0.06451612903225806,0.1032258064516129,2,0.2,
31,0.3225806451612903,0.3870967741935484,0.2903225806451613,0.1,0.08333333333333333,0.06451612903225806,uncertainty,0.06451612903225806,0.12258064516129032,2,0.30000000000000004,
31,0.2903225806451613,0.3225806451612903,0.3870967741935484,0.1111111111111111,0.1,0.06451612903225806,uncertainty,0.06451612903225806,0.14193548387096774,2,0.4,
31,0.25806451612903225,0.25806451612903225,0.4838709677419355,0.0,0.0,0.0,uncertainty,0.0,0.09677419354838712,2,0.5,
31,0.22580645161290322,0.1935483870967742,0.5806451612903226,0.0,0.0,0.0,uncertainty,0.0,0.11612903225806455,2,0.6,
31,0.12903225806451613,0.1935483870967742,0.6774193548387096,0.0,0.0,0.0,uncertainty,0.0,0.13548387096774198,2,0.7000000000000001,
