n,p_trust,p_drop,p_test,false_trust,false_drop,wrong_nontest,method,triage_risk,full_risk,seed,param,coverage
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.0,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.0,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.0,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.0,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.001,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.001,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.001,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.001,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.0012726005814531914,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.0012726005814531914,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.0012726005814531914,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.0012726005814531914,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.001619512239914999,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.001619512239914999,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.001619512239914999,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.001619512239914999,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.002060992218186388,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.002060992218186388,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.002060992218186388,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.002060992218186388,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.002622819895234497,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.002622819895234497,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.002622819895234497,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.002622819895234497,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.0033378021237224194,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.0033378021237224194,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.0033378021237224194,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.0033378021237224194,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.004247688923424847,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.004247688923424847,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.004247688923424847,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.004247688923424847,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.005405611393782741,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.005405611393782741,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.005405611393782741,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.005405611393782741,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.006879184202837905,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.006879184202837905,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.006879184202837905,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.006879184202837905,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.008754453816455118,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.008754453816455118,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.008754453816455118,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.008754453816455118,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.011140923017125891,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.011140923017125891,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.011140923017125891,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.011140923017125891,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.014177945109519653,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.014177945109519653,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.014177945109519653,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.014177945109519653,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.01804286119018613,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.01804286119018613,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.01804286119018613,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.01804286119018613,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.022961355641710077,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.022961355641710077,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.022961355641710077,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.022961355641710077,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.02922063454059376,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.02922063454059376,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.02922063454059376,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.02922063454059376,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.0371861965067908,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.0371861965067908,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.0371861965067908,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.0371861965067908,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.047323175296574586,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.047323175296574586,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.047323175296574586,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.047323175296574586,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.060223500398632085,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.060223500398632085,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.060223500398632085,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.060223500398632085,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.07664046162444565,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.07664046162444565,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.07664046162444565,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.07664046162444565,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.09753269602611053,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.09753269602611053,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.09753269602611053,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.09753269602611053,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.12412016567352549,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.12412016567352549,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac_interval_cost,0.23333333333333334,0.23333333333333334,0,0.12412016567352549,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,risktriage,0.23333333333333334,0.23333333333333334,0,0.12412016567352549,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,crc,0.23333333333333334,0.23333333333333334,0,0.157955395006195,
30,0.43333333333333335,0.5666666666666667,0.0,0.23076923076923078,0.23529411764705882,0.23333333333333334,rac,0.23333333333333334,0.23333333333333334,0,0.157955395006195,
